logged_at,source_csv,table,line_number,job_id,primary_key,primary_id,reason,raw_row_json
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,9,1561763,Link ID,6376323,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/8/25 14:10"", ""Job ID"": ""1561763"", ""Link ID"": ""6376323"", ""Company ID"": ""186168""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,484,1575462,Link ID,6539907,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""4/10/25 9:22"", ""Job ID"": ""1575462"", ""Link ID"": ""6539907"", ""Company ID"": ""20585""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,491,1575462,Link ID,6540546,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""4/10/25 13:15"", ""Job ID"": ""1575462"", ""Link ID"": ""6540546"", ""Company ID"": ""20585""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,504,321430,Link ID,6544049,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""4/14/25 12:49"", ""Job ID"": ""321430"", ""Link ID"": ""6544049"", ""Company ID"": ""139210""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,536,1575462,Link ID,6558633,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""4/22/25 14:35"", ""Job ID"": ""1575462"", ""Link ID"": ""6558633"", ""Company ID"": ""20585""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,680,1579934,Link ID,6607567,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""5/20/25 14:11"", ""Job ID"": ""1579934"", ""Link ID"": ""6607567"", ""Company ID"": ""139210""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,685,1579934,Link ID,6609362,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""5/21/25 14:13"", ""Job ID"": ""1579934"", ""Link ID"": ""6609362"", ""Company ID"": ""139210""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,735,1575462,Link ID,6628244,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""6/4/25 16:07"", ""Job ID"": ""1575462"", ""Link ID"": ""6628244"", ""Company ID"": ""20585""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,950,1585826,Link ID,6709030,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""7/30/25 10:00"", ""Job ID"": ""1585826"", ""Link ID"": ""6709030"", ""Company ID"": ""365696""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1047,1590010,Link ID,6743493,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""8/24/25 12:43"", ""Job ID"": ""1590010"", ""Link ID"": ""6743493"", ""Company ID"": ""118461""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1048,1590010,Link ID,6743495,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""8/24/25 12:45"", ""Job ID"": ""1590010"", ""Link ID"": ""6743495"", ""Company ID"": ""118461""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1131,1468966,Link ID,5369671,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 10:39"", ""Job ID"": ""1468966"", ""Link ID"": ""5369671"", ""Company ID"": ""65663""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1132,1474111,Link ID,5369752,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 11:14"", ""Job ID"": ""1474111"", ""Link ID"": ""5369752"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1133,1477807,Link ID,5370012,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 13:26"", ""Job ID"": ""1477807"", ""Link ID"": ""5370012"", ""Company ID"": ""14781""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1134,1473490,Link ID,5370077,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 14:00"", ""Job ID"": ""1473490"", ""Link ID"": ""5370077"", ""Company ID"": ""139212""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1135,1468552,Link ID,5370150,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 14:28"", ""Job ID"": ""1468552"", ""Link ID"": ""5370150"", ""Company ID"": ""65648""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1136,1473490,Link ID,5370305,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 15:38"", ""Job ID"": ""1473490"", ""Link ID"": ""5370305"", ""Company ID"": ""139212""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1137,1477729,Link ID,5370440,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/3/23 16:45"", ""Job ID"": ""1477729"", ""Link ID"": ""5370440"", ""Company ID"": ""139195""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1138,1477795,Link ID,5371422,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/4/23 10:56"", ""Job ID"": ""1477795"", ""Link ID"": ""5371422"", ""Company ID"": ""223658""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1140,1468966,Link ID,5371697,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/4/23 12:58"", ""Job ID"": ""1468966"", ""Link ID"": ""5371697"", ""Company ID"": ""65663""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1143,1478292,Link ID,5372056,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/4/23 15:23"", ""Job ID"": ""1478292"", ""Link ID"": ""5372056"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1146,1478568,Link ID,5372773,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/5/23 8:58"", ""Job ID"": ""1478568"", ""Link ID"": ""5372773"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1147,1478568,Link ID,5373708,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/5/23 16:45"", ""Job ID"": ""1478568"", ""Link ID"": ""5373708"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1148,1469459,Link ID,5373800,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/5/23 17:41"", ""Job ID"": ""1469459"", ""Link ID"": ""5373800"", ""Company ID"": ""139210""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1151,1475800,Link ID,5373892,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/5/23 19:43"", ""Job ID"": ""1475800"", ""Link ID"": ""5373892"", ""Company ID"": ""181333""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1153,1439419,Link ID,5374483,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/6/23 10:17"", ""Job ID"": ""1439419"", ""Link ID"": ""5374483"", ""Company ID"": ""19342""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1156,1477807,Link ID,5375170,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/6/23 16:13"", ""Job ID"": ""1477807"", ""Link ID"": ""5375170"", ""Company ID"": ""14781""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1159,1475800,Link ID,5375333,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/6/23 19:32"", ""Job ID"": ""1475800"", ""Link ID"": ""5375333"", ""Company ID"": ""181333""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1160,1475800,Link ID,5375336,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/6/23 19:35"", ""Job ID"": ""1475800"", ""Link ID"": ""5375336"", ""Company ID"": ""181333""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1161,1471855,Link ID,5375935,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/8/23 21:01"", ""Job ID"": ""1471855"", ""Link ID"": ""5375935"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1164,1476070,Link ID,5377665,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 0:05"", ""Job ID"": ""1476070"", ""Link ID"": ""5377665"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1165,1474111,Link ID,5377670,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 0:06"", ""Job ID"": ""1474111"", ""Link ID"": ""5377670"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1166,1470317,Link ID,5377864,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 8:54"", ""Job ID"": ""1470317"", ""Link ID"": ""5377864"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1167,1476286,Link ID,5377982,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 10:17"", ""Job ID"": ""1476286"", ""Link ID"": ""5377982"", ""Company ID"": ""186168""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1170,1476286,Link ID,5378222,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 12:12"", ""Job ID"": ""1476286"", ""Link ID"": ""5378222"", ""Company ID"": ""186168""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1171,1477729,Link ID,5378679,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 15:19"", ""Job ID"": ""1477729"", ""Link ID"": ""5378679"", ""Company ID"": ""139195""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1173,1477151,Link ID,5379021,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 19:56"", ""Job ID"": ""1477151"", ""Link ID"": ""5379021"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1174,1477151,Link ID,5379024,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 19:59"", ""Job ID"": ""1477151"", ""Link ID"": ""5379024"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1175,1477151,Link ID,5379025,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 20:00"", ""Job ID"": ""1477151"", ""Link ID"": ""5379025"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1176,1477151,Link ID,5379027,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 20:01"", ""Job ID"": ""1477151"", ""Link ID"": ""5379027"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1177,1477151,Link ID,5379030,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 20:05"", ""Job ID"": ""1477151"", ""Link ID"": ""5379030"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1178,1477151,Link ID,5379053,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:34"", ""Job ID"": ""1477151"", ""Link ID"": ""5379053"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1179,1477151,Link ID,5379054,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:37"", ""Job ID"": ""1477151"", ""Link ID"": ""5379054"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1180,1477151,Link ID,5379055,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:38"", ""Job ID"": ""1477151"", ""Link ID"": ""5379055"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1181,1477151,Link ID,5379057,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:42"", ""Job ID"": ""1477151"", ""Link ID"": ""5379057"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1182,1477151,Link ID,5379060,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:48"", ""Job ID"": ""1477151"", ""Link ID"": ""5379060"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1183,1477151,Link ID,5379062,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:51"", ""Job ID"": ""1477151"", ""Link ID"": ""5379062"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1184,1477151,Link ID,5379067,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:56"", ""Job ID"": ""1477151"", ""Link ID"": ""5379067"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1185,1477151,Link ID,5379068,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/10/23 21:58"", ""Job ID"": ""1477151"", ""Link ID"": ""5379068"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1187,1477151,Link ID,5379783,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 8:45"", ""Job ID"": ""1477151"", ""Link ID"": ""5379783"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1188,1477151,Link ID,5379788,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 8:55"", ""Job ID"": ""1477151"", ""Link ID"": ""5379788"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1189,1468552,Link ID,5379950,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 10:16"", ""Job ID"": ""1468552"", ""Link ID"": ""5379950"", ""Company ID"": ""65648""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1195,1477795,Link ID,5380925,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 16:19"", ""Job ID"": ""1477795"", ""Link ID"": ""5380925"", ""Company ID"": ""223658""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1196,1477151,Link ID,5380992,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 16:45"", ""Job ID"": ""1477151"", ""Link ID"": ""5380992"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1198,1477151,Link ID,5381206,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 23:11"", ""Job ID"": ""1477151"", ""Link ID"": ""5381206"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1199,1471855,Link ID,5381208,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/11/23 23:19"", ""Job ID"": ""1471855"", ""Link ID"": ""5381208"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1200,1477151,Link ID,5381217,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/12/23 0:58"", ""Job ID"": ""1477151"", ""Link ID"": ""5381217"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1204,1476118,Link ID,5382606,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/12/23 16:52"", ""Job ID"": ""1476118"", ""Link ID"": ""5382606"", ""Company ID"": ""364405""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1208,1476118,Link ID,5383906,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/13/23 13:27"", ""Job ID"": ""1476118"", ""Link ID"": ""5383906"", ""Company ID"": ""364405""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1211,1476118,Link ID,5384165,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/13/23 15:46"", ""Job ID"": ""1476118"", ""Link ID"": ""5384165"", ""Company ID"": ""364405""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1214,1477151,Link ID,5384796,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/15/23 17:51"", ""Job ID"": ""1477151"", ""Link ID"": ""5384796"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1215,1477151,Link ID,5384809,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/15/23 19:48"", ""Job ID"": ""1477151"", ""Link ID"": ""5384809"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1216,1477151,Link ID,5384817,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/15/23 20:17"", ""Job ID"": ""1477151"", ""Link ID"": ""5384817"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1220,1478040,Link ID,5385606,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/17/23 2:36"", ""Job ID"": ""1478040"", ""Link ID"": ""5385606"", ""Company ID"": ""176930""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1221,1477151,Link ID,5385715,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/17/23 8:45"", ""Job ID"": ""1477151"", ""Link ID"": ""5385715"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1224,1476118,Link ID,5385975,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/17/23 11:18"", ""Job ID"": ""1476118"", ""Link ID"": ""5385975"", ""Company ID"": ""364405""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1231,1477151,Link ID,5387530,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/18/23 11:42"", ""Job ID"": ""1477151"", ""Link ID"": ""5387530"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1232,1477151,Link ID,5387668,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/18/23 13:01"", ""Job ID"": ""1477151"", ""Link ID"": ""5387668"", ""Company ID"": ""223247""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1233,1477796,Link ID,5387815,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/18/23 14:14"", ""Job ID"": ""1477796"", ""Link ID"": ""5387815"", ""Company ID"": ""223658""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1234,1470293,Link ID,5387884,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/18/23 14:50"", ""Job ID"": ""1470293"", ""Link ID"": ""5387884"", ""Company ID"": ""139195""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1248,1467763,Link ID,5389606,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/19/23 17:04"", ""Job ID"": ""1467763"", ""Link ID"": ""5389606"", ""Company ID"": ""40587""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1249,1467763,Link ID,5389609,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/19/23 17:04"", ""Job ID"": ""1467763"", ""Link ID"": ""5389609"", ""Company ID"": ""40587""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1261,1467763,Link ID,5390844,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/20/23 17:06"", ""Job ID"": ""1467763"", ""Link ID"": ""5390844"", ""Company ID"": ""40587""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1265,1478568,Link ID,5392306,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/23/23 16:18"", ""Job ID"": ""1478568"", ""Link ID"": ""5392306"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1283,1474111,Link ID,5393904,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/24/23 18:01"", ""Job ID"": ""1474111"", ""Link ID"": ""5393904"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1284,1474111,Link ID,5394396,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/25/23 11:10"", ""Job ID"": ""1474111"", ""Link ID"": ""5394396"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1285,1478568,Link ID,5394413,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/25/23 11:20"", ""Job ID"": ""1478568"", ""Link ID"": ""5394413"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1291,1478333,Link ID,5395048,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/25/23 16:09"", ""Job ID"": ""1478333"", ""Link ID"": ""5395048"", ""Company ID"": ""221234""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1296,1451775,Link ID,5395681,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/26/23 11:36"", ""Job ID"": ""1451775"", ""Link ID"": ""5395681"", ""Company ID"": ""196726""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1301,1482576,Link ID,5397198,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/27/23 13:35"", ""Job ID"": ""1482576"", ""Link ID"": ""5397198"", ""Company ID"": ""139205""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1319,1474111,Link ID,5399549,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""1/30/23 22:21"", ""Job ID"": ""1474111"", ""Link ID"": ""5399549"", ""Company ID"": ""139138""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1334,1470484,Link ID,5401649,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/1/23 15:37"", ""Job ID"": ""1470484"", ""Link ID"": ""5401649"", ""Company ID"": ""139212""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1336,1451775,Link ID,5401747,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/1/23 16:29"", ""Job ID"": ""1451775"", ""Link ID"": ""5401747"", ""Company ID"": ""196726""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1337,1476286,Link ID,5401771,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/1/23 16:42"", ""Job ID"": ""1476286"", ""Link ID"": ""5401771"", ""Company ID"": ""186168""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1338,1476286,Link ID,5401772,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/1/23 16:42"", ""Job ID"": ""1476286"", ""Link ID"": ""5401772"", ""Company ID"": ""186168""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1357,1470484,Link ID,5403482,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/3/23 12:08"", ""Job ID"": ""1470484"", ""Link ID"": ""5403482"", ""Company ID"": ""139212""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1358,1477395,Link ID,5403562,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/3/23 12:47"", ""Job ID"": ""1477395"", ""Link ID"": ""5403562"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1362,1477395,Link ID,5403794,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/3/23 14:27"", ""Job ID"": ""1477395"", ""Link ID"": ""5403794"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1373,1477395,Link ID,5405712,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/6/23 14:21"", ""Job ID"": ""1477395"", ""Link ID"": ""5405712"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1374,1477395,Link ID,5405860,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/6/23 15:22"", ""Job ID"": ""1477395"", ""Link ID"": ""5405860"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1375,1477395,Link ID,5405908,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/6/23 15:44"", ""Job ID"": ""1477395"", ""Link ID"": ""5405908"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1376,1477395,Link ID,5406073,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/6/23 16:47"", ""Job ID"": ""1477395"", ""Link ID"": ""5406073"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1377,1477395,Link ID,5406096,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/6/23 16:56"", ""Job ID"": ""1477395"", ""Link ID"": ""5406096"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1378,1477395,Link ID,5406108,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/6/23 17:08"", ""Job ID"": ""1477395"", ""Link ID"": ""5406108"", ""Company ID"": ""139202""}"
2026-05-21T14:39:06,Jobs Data - Client Subs.csv,client_submissions,1379,1477395,Link ID,5408330,job_id not in jobs.jobs,"{""Status"": ""Client Submission"", ""Date Added"": ""2/7/23 9:50"", ""Job ID"": ""1477395"", ""Link ID"": ""5408330"", ""Company ID"": ""139202""}"
